fips,election,candidate,party,vote
28115,2016,Hillary Clinton,Democratic,2386
28115,2016,Gary Johnson,Libertarian,150
28115,2016,Darrell L. Castle,Constitution,57
28115,2016,Dr. Jill Stein,Green,36
28115,2016,James Hedges,-,10
28115,2016,Rocky de la Fuente,-,9
28117,2016,Donald J. Trump,Republican,7648
28117,2016,Hillary Clinton,Democratic,2067
28117,2016,Gary Johnson,Libertarian,79
28117,2016,Darrell L. Castle,Constitution,33
28117,2016,Dr. Jill Stein,Green,25
28117,2016,James Hedges,-,11
28117,2016,Rocky de la Fuente,-,9
28119,2016,Hillary Clinton,Democratic,2312
28119,2016,Donald J. Trump,Republican,1001
28119,2016,Gary Johnson,Libertarian,20
28119,2016,James Hedges,-,13
28119,2016,Darrell L. Castle,Constitution,9
28119,2016,Dr. Jill Stein,Green,7
28119,2016,Rocky de la Fuente,-,3
28121,2016,Donald J. Trump,Republican,47178
28121,2016,Hillary Clinton,Democratic,14110
28121,2016,Gary Johnson,Libertarian,967
28121,2016,Write-ins,-,342
28121,2016,Darrell L. Castle,Constitution,245
28121,2016,Dr. Jill Stein,Green,218
28121,2016,Rocky de la Fuente,-,29
28121,2016,James Hedges,-,21
28123,2016,Donald J. Trump,Republican,6122
28123,2016,Hillary Clinton,Democratic,4268
28123,2016,Gary Johnson,Libertarian,81
28123,2016,Dr. Jill Stein,Green,19
28123,2016,Darrell L. Castle,Constitution,19
28123,2016,James Hedges,-,8
28123,2016,Rocky de la Fuente,-,5
28125,2016,Hillary Clinton,Democratic,1479
28125,2016,Donald J. Trump,Republican,692
28125,2016,Gary Johnson,Libertarian,10
28125,2016,Darrell L. Castle,Constitution,5
28125,2016,Dr. Jill Stein,Green,2
28125,2016,James Hedges,-,2
28127,2016,Donald J. Trump,Republican,7393
28127,2016,Hillary Clinton,Democratic,3874
28127,2016,Gary Johnson,Libertarian,74
28127,2016,Darrell L. Castle,Constitution,42
28127,2016,Dr. Jill Stein,Green,22
28127,2016,James Hedges,-,10
28127,2016,Rocky de la Fuente,-,4
28129,2016,Donald J. Trump,Republican,5928
28129,2016,Hillary Clinton,Democratic,1617
28129,2016,Gary Johnson,Libertarian,51
28129,2016,Darrell L. Castle,Constitution,15
28129,2016,Dr. Jill Stein,Green,8
28129,2016,James Hedges,-,5
28129,2016,Rocky de la Fuente,-,3
28131,2016,Donald J. Trump,Republican,5306
28131,2016,Hillary Clinton,Democratic,1573
28131,2016,Gary Johnson,Libertarian,108
28131,2016,Darrell L. Castle,Constitution,35
28131,2016,Dr. Jill Stein,Green,16
28131,2016,Rocky de la Fuente,-,4
28131,2016,James Hedges,-,3
28133,2016,Hillary Clinton,Democratic,6725
28133,2016,Donald J. Trump,Republican,2794
28133,2016,Gary Johnson,Libertarian,27
28133,2016,Dr. Jill Stein,Green,20
28133,2016,Darrell L. Castle,Constitution,16
28133,2016,Rocky de la Fuente,-,9
28133,2016,James Hedges,-,7
28135,2016,Hillary Clinton,Democratic,3337
28135,2016,Donald J. Trump,Republican,2462
28135,2016,Gary Johnson,Libertarian,31
28135,2016,Darrell L. Castle,Constitution,15
28135,2016,James Hedges,-,15
28135,2016,Dr. Jill Stein,Green,8
28135,2016,Rocky de la Fuente,-,2
28137,2016,Donald J. Trump,Republican,7495
28137,2016,Hillary Clinton,Democratic,3926
28137,2016,Gary Johnson,Libertarian,115
28137,2016,Darrell L. Castle,Constitution,55
28137,2016,Dr. Jill Stein,Green,20
28137,2016,Rocky de la Fuente,-,8
28137,2016,James Hedges,-,8
28139,2016,Donald J. Trump,Republican,7240
28139,2016,Hillary Clinton,Democratic,1842
28139,2016,Gary Johnson,Libertarian,72
28139,2016,Darrell L. Castle,Constitution,45
28139,2016,Write-ins,-,25
28139,2016,Dr. Jill Stein,Green,22
28139,2016,Rocky de la Fuente,-,8
28139,2016,James Hedges,-,6
28141,2016,Donald J. Trump,Republican,7166
28141,2016,Hillary Clinton,Democratic,999
28141,2016,Gary Johnson,Libertarian,140
28141,2016,Dr. Jill Stein,Green,28
28141,2016,Darrell L. Castle,Constitution,28
28141,2016,Rocky de la Fuente,-,5
28141,2016,James Hedges,-,5
28143,2016,Hillary Clinton,Democratic,2667
28143,2016,Donald J. Trump,Republican,853
28143,2016,Gary Johnson,Libertarian,18
28143,2016,Darrell L. Castle,Constitution,13
28143,2016,Dr. Jill Stein,Green,8
28143,2016,Rocky de la Fuente,-,5
28143,2016,James Hedges,-,3
28145,2016,Donald J. Trump,Republican,9235
28145,2016,Hillary Clinton,Democratic,2012
28145,2016,Gary Johnson,Libertarian,133
28145,2016,Darrell L. Castle,Constitution,74
28145,2016,Dr. Jill Stein,Green,20
28145,2016,James Hedges,-,16
28145,2016,Rocky de la Fuente,-,6
28147,2016,Donald J. Trump,Republican,4056
28147,2016,Hillary Clinton,Democratic,2790
28147,2016,Gary Johnson,Libertarian,31
28147,2016,Darrell L. Castle,Constitution,24
28147,2016,Dr. Jill Stein,Green,10
28147,2016,James Hedges,-,6
28147,2016,Rocky de la Fuente,-,2
28149,2016,Donald J. Trump,Republican,9767
28149,2016,Hillary Clinton,Democratic,9284
28149,2016,Gary Johnson,Libertarian,229
28149,2016,Dr. Jill Stein,Green,56
28149,2016,Darrell L. Castle,Constitution,54
28149,2016,James Hedges,-,16
28149,2016,Rocky de la Fuente,-,10
28151,2016,Hillary Clinton,Democratic,11380
28151,2016,Donald J. Trump,Republican,5244
28151,2016,Gary Johnson,Libertarian,106
28151,2016,Dr. Jill Stein,Green,35
28151,2016,Darrell L. Castle,Constitution,33
28151,2016,Rocky de la Fuente,-,17
28151,2016,James Hedges,-,10
28153,2016,Donald J. Trump,Republican,5990
28153,2016,Hillary Clinton,Democratic,3524
28153,2016,Gary Johnson,Libertarian,46
28153,2016,Darrell L. Castle,Constitution,20
28153,2016,James Hedges,-,9
28153,2016,Rocky de la Fuente,-,7
28153,2016,Dr. Jill Stein,Green,3
28155,2016,Donald J. Trump,Republican,3976
28155,2016,Hillary Clinton,Democratic,1019
28155,2016,Gary Johnson,Libertarian,27
28155,2016,Darrell L. Castle,Constitution,26
28155,2016,Dr. Jill Stein,Green,15
28155,2016,Rocky de la Fuente,-,5
28155,2016,James Hedges,-,1
28157,2016,Hillary Clinton,Democratic,2857
28157,2016,Donald J. Trump,Republican,1318
28157,2016,Darrell L. Castle,Constitution,19
28157,2016,Gary Johnson,Libertarian,15
28157,2016,Dr. Jill Stein,Green,4
28157,2016,Rocky de la Fuente,-,4
28157,2016,James Hedges,-,1
28159,2016,Donald J. Trump,Republican,4910
28159,2016,Hillary Clinton,Democratic,3850
28159,2016,Gary Johnson,Libertarian,55
28159,2016,Dr. Jill Stein,Green,30
28159,2016,Darrell L. Castle,Constitution,23
28159,2016,Rocky de la Fuente,-,7
28159,2016,James Hedges,-,6
28161,2016,Donald J. Trump,Republican,3376
28161,2016,Hillary Clinton,Democratic,2582
28161,2016,Gary Johnson,Libertarian,70
28161,2016,Dr. Jill Stein,Green,24
28161,2016,Darrell L. Castle,Constitution,19
28161,2016,James Hedges,-,4
28161,2016,Rocky de la Fuente,-,2
28163,2016,Hillary Clinton,Democratic,5369
28163,2016,Donald J. Trump,Republican,4598
28163,2016,Gary Johnson,Libertarian,47
28163,2016,Darrell L. Castle,Constitution,33
28163,2016,James Hedges,-,11
28163,2016,Dr. Jill Stein,Green,6
28163,2016,Rocky de la Fuente,-,6
29001,2016,Donald J. Trump,Republican,6030
29001,2016,Hillary Clinton,Democratic,3500
29001,2016,Gary Johnson,Libertarian,426
29001,2016,Dr. Jill Stein,Green,147
29001,2016,Evan McMullin,-,73
29001,2016,Darrell L. Castle,Constitution,50
29003,2016,Donald J. Trump,Republican,6665
29003,2016,Hillary Clinton,Democratic,2045
29003,2016,Gary Johnson,Libertarian,336
29003,2016,Dr. Jill Stein,Green,64
29003,2016,Write-ins,-,54
29003,2016,Darrell L. Castle,Constitution,30
29005,2016,Donald J. Trump,Republican,2060
29005,2016,Hillary Clinton,Democratic,541
29005,2016,Gary Johnson,Libertarian,104
29005,2016,Dr. Jill Stein,Green,14
29005,2016,Evan McMullin,-,6
29005,2016,Darrell L. Castle,Constitution,5
29007,2016,Donald J. Trump,Republican,6981
29007,2016,Hillary Clinton,Democratic,2570
29007,2016,Gary Johnson,Libertarian,363
29007,2016,Dr. Jill Stein,Green,73
29007,2016,Write-ins,-,72
29007,2016,Darrell L. Castle,Constitution,59
29007,2016,Evan McMullin,-,12
29007,2016,Thomas Hoefling,-,3
29009,2016,Donald J. Trump,Republican,11428
29009,2016,Hillary Clinton,Democratic,2710
29009,2016,Gary Johnson,Libertarian,338
29009,2016,Dr. Jill Stein,Green,66
29009,2016,Darrell L. Castle,Constitution,63
29011,2016,Donald J. Trump,Republican,4959
29011,2016,Hillary Clinton,Democratic,795
29011,2016,Gary Johnson,Libertarian,135
29011,2016,Dr. Jill Stein,Green,22
29011,2016,Darrell L. Castle,Constitution,22
29011,2016,Evan McMullin,-,6
29013,2016,Donald J. Trump,Republican,6001
29013,2016,Hillary Clinton,Democratic,1618
29013,2016,Gary Johnson,Libertarian,306
29013,2016,Dr. Jill Stein,Green,55
29013,2016,Write-ins,-,52
29013,2016,Darrell L. Castle,Constitution,43
29013,2016,Evan McMullin,-,8
29015,2016,Donald J. Trump,Republican,7213
29015,2016,Hillary Clinton,Democratic,2025
29015,2016,Gary Johnson,Libertarian,278
29015,2016,Dr. Jill Stein,Green,41
29015,2016,Darrell L. Castle,Constitution,32
29015,2016,Evan McMullin,-,1
29017,2016,Donald J. Trump,Republican,4827
29017,2016,Hillary Clinton,Democratic,705
29017,2016,Gary Johnson,Libertarian,97
29017,2016,Darrell L. Castle,Constitution,28
29017,2016,Dr. Jill Stein,Green,12
29017,2016,Evan McMullin,-,7
29019,2016,Hillary Clinton,Democratic,41125
29019,2016,Donald J. Trump,Republican,36200
29019,2016,Gary Johnson,Libertarian,4268
29019,2016,Dr. Jill Stein,Green,1280
29019,2016,Darrell L. Castle,Constitution,553
29019,2016,Evan McMullin,-,435
29019,2016,Laurence Kotlikoff,-,4
29019,2016,Thomas Hoefling,-,2
29019,2016,Write-ins,-,1
29021,2016,Donald J. Trump,Republican,21320
29021,2016,Hillary Clinton,Democratic,12013
29021,2016,Gary Johnson,Libertarian,1709
29021,2016,Dr. Jill Stein,Green,343
29021,2016,Write-ins,-,305
29021,2016,Darrell L. Castle,Constitution,186
29021,2016,Evan McMullin,-,87
29021,2016,Thomas Hoefling,-,1
29023,2016,Donald J. Trump,Republican,13650
29023,2016,Hillary Clinton,Democratic,3036
29023,2016,Gary Johnson,Libertarian,392
29023,2016,Dr. Jill Stein,Green,98
29023,2016,Darrell L. Castle,Constitution,59
29023,2016,Evan McMullin,-,22
29023,2016,Thomas Hoefling,-,2
29025,2016,Donald J. Trump,Republican,3232
29025,2016,Hillary Clinton,Democratic,838
29025,2016,Gary Johnson,Libertarian,188
29025,2016,Darrell L. Castle,Constitution,27
29025,2016,Dr. Jill Stein,Green,26
29025,2016,Evan McMullin,-,1
29027,2016,Donald J. Trump,Republican,13057
29027,2016,Hillary Clinton,Democratic,4989
29027,2016,Gary Johnson,Libertarian,757
29027,2016,Dr. Jill Stein,Green,182
29027,2016,Darrell L. Castle,Constitution,153
29027,2016,Write-ins,-,140
29027,2016,Evan McMullin,-,52
29027,2016,Thomas Hoefling,-,2
29027,2016,Rocky de la Fuente,-,1
29029,2016,Donald J. Trump,Republican,16944
29029,2016,Hillary Clinton,Democratic,4768
29029,2016,Gary Johnson,Libertarian,597
29029,2016,Write-ins,-,123
29029,2016,Dr. Jill Stein,Green,110
29029,2016,Darrell L. Castle,Constitution,57
29029,2016,Evan McMullin,-,38
29031,2016,Donald J. Trump,Republican,27017
29031,2016,Hillary Clinton,Democratic,8492
29031,2016,Gary Johnson,Libertarian,1109
29031,2016,Write-ins,-,273
29031,2016,Dr. Jill Stein,Green,239
29031,2016,Darrell L. Castle,Constitution,125
29031,2016,Evan McMullin,-,56
29033,2016,Donald J. Trump,Republican,3480
29033,2016,Hillary Clinton,Democratic,745
29033,2016,Gary Johnson,Libertarian,106
29033,2016,Dr. Jill Stein,Green,17
29033,2016,Darrell L. Castle,Constitution,13
29035,2016,Donald J. Trump,Republican,2324
29035,2016,Hillary Clinton,Democratic,436
29035,2016,Gary Johnson,Libertarian,55
29035,2016,Dr. Jill Stein,Green,18
29035,2016,Darrell L. Castle,Constitution,11
29035,2016,Evan McMullin,-,6
29037,2016,Donald J. Trump,Republican,33098
29037,2016,Hillary Clinton,Democratic,14846
29037,2016,Gary Johnson,Libertarian,2159
29037,2016,Dr. Jill Stein,Green,420
29037,2016,Write-ins,-,419
29037,2016,Darrell L. Castle,Constitution,323
29037,2016,Evan McMullin,-,144
29039,2016,Donald J. Trump,Republican,5021
29039,2016,Hillary Clinton,Democratic,1011
29039,2016,Gary Johnson,Libertarian,179
29039,2016,Darrell L. Castle,Constitution,40
29039,2016,Write-ins,-,39
29039,2016,Dr. Jill Stein,Green,30
29039,2016,Evan McMullin,-,7
29041,2016,Donald J. Trump,Republican,2950
29041,2016,Hillary Clinton,Democratic,888
29041,2016,Gary Johnson,Libertarian,98
29041,2016,Darrell L. Castle,Constitution,19
29041,2016,Dr. Jill Stein,Green,10
29041,2016,Evan McMullin,-,3
29041,2016,Laurence Kotlikoff,-,1
29043,2016,Donald J. Trump,Republican,30946
29043,2016,Hillary Clinton,Democratic,8508
29043,2016,Gary Johnson,Libertarian,1495
29043,2016,Write-ins,-,332
29043,2016,Dr. Jill Stein,Green,245
29043,2016,Darrell L. Castle,Constitution,209
29043,2016,Evan McMullin,-,128
29045,2016,Donald J. Trump,Republican,2458
29045,2016,Hillary Clinton,Democratic,724
29045,2016,Gary Johnson,Libertarian,101
29045,2016,Dr. Jill Stein,Green,22
29045,2016,Darrell L. Castle,Constitution,11
29047,2016,Donald J. Trump,Republican,57476
29047,2016,Hillary Clinton,Democratic,45304
29047,2016,Gary Johnson,Libertarian,5155
29047,2016,Dr. Jill Stein,Green,1097
29047,2016,Write-ins,-,994
29047,2016,Evan McMullin,-,635
29047,2016,Darrell L. Castle,Constitution,504
29047,2016,Thomas Hoefling,-,4
29047,2016,Rocky de la Fuente,-,1
29049,2016,Donald J. Trump,Republican,7067
29049,2016,Hillary Clinton,Democratic,2572
29049,2016,Gary Johnson,Libertarian,434
29049,2016,Write-ins,-,93
29049,2016,Dr. Jill Stein,Green,77
29049,2016,Darrell L. Castle,Constitution,58
29051,2016,Donald J. Trump,Republican,24616
29051,2016,Hillary Clinton,Democratic,10913
29051,2016,Gary Johnson,Libertarian,1377
29051,2016,Write-ins,-,282
29051,2016,Dr. Jill Stein,Green,254
29051,2016,Darrell L. Castle,Constitution,115
29051,2016,Evan McMullin,-,98
29051,2016,Laurence Kotlikoff,-,1
29053,2016,Donald J. Trump,Republican,5624
29053,2016,Hillary Clinton,Democratic,1932
29053,2016,Gary Johnson,Libertarian,306
29053,2016,Dr. Jill Stein,Green,58
29053,2016,Darrell L. Castle,Constitution,57
29053,2016,Evan McMullin,-,9
29055,2016,Donald J. Trump,Republican,7724
29055,2016,Hillary Clinton,Democratic,1824
29055,2016,Gary Johnson,Libertarian,224
29055,2016,Dr. Jill Stein,Green,91
29055,2016,Darrell L. Castle,Constitution,57
29057,2016,Donald J. Trump,Republican,3184
29057,2016,Hillary Clinton,Democratic,637
29057,2016,Gary Johnson,Libertarian,94
29057,2016,Darrell L. Castle,Constitution,20
29057,2016,Dr. Jill Stein,Green,16
29059,2016,Donald J. Trump,Republican,5895
29059,2016,Hillary Clinton,Democratic,1272
29059,2016,Gary Johnson,Libertarian,181
29059,2016,Dr. Jill Stein,Green,49
29059,2016,Darrell L. Castle,Constitution,46
29059,2016,Evan McMullin,-,10
29061,2016,Donald J. Trump,Republican,2767
29061,2016,Hillary Clinton,Democratic,730
29061,2016,Gary Johnson,Libertarian,145
29061,2016,Evan McMullin,-,41
29061,2016,Darrell L. Castle,Constitution,36
29061,2016,Dr. Jill Stein,Green,18
29061,2016,Thomas Hoefling,-,1
29063,2016,Donald J. Trump,Republican,3540
29063,2016,Hillary Clinton,Democratic,824
29063,2016,Gary Johnson,Libertarian,178
29063,2016,Write-ins,-,32
29063,2016,Dr. Jill Stein,Green,30
29063,2016,Darrell L. Castle,Constitution,18
29063,2016,Evan McMullin,-,4
29065,2016,Donald J. Trump,Republican,5600
29065,2016,Hillary Clinton,Democratic,978
29065,2016,Gary Johnson,Libertarian,136
29065,2016,Dr. Jill Stein,Green,36
29065,2016,Darrell L. Castle,Constitution,29
29065,2016,Evan McMullin,-,12
29067,2016,Donald J. Trump,Republican,5486
29067,2016,Hillary Clinton,Democratic,984
29067,2016,Gary Johnson,Libertarian,135
29067,2016,Darrell L. Castle,Constitution,38
29067,2016,Dr. Jill Stein,Green,21
29067,2016,Evan McMullin,-,2
29069,2016,Donald J. Trump,Republican,8026
29069,2016,Hillary Clinton,Democratic,2360
29069,2016,Gary Johnson,Libertarian,142
29069,2016,Dr. Jill Stein,Green,30
29069,2016,Darrell L. Castle,Constitution,16
29069,2016,Evan McMullin,-,4
29071,2016,Donald J. Trump,Republican,35430
29071,2016,Hillary Clinton,Democratic,12341
29071,2016,Gary Johnson,Libertarian,1628
29071,2016,Dr. Jill Stein,Green,428
29071,2016,Write-ins,-,359
29071,2016,Darrell L. Castle,Constitution,231
29071,2016,Evan McMullin,-,52
29071,2016,Laurence Kotlikoff,-,2
29071,2016,Thomas Hoefling,-,1
29073,2016,Donald J. Trump,Republican,5670
29073,2016,Hillary Clinton,Democratic,1520
29073,2016,Gary Johnson,Libertarian,180
29073,2016,Dr. Jill Stein,Green,47
29073,2016,Darrell L. Castle,Constitution,28
29073,2016,Evan McMullin,-,6
29075,2016,Donald J. Trump,Republican,2304
29075,2016,Hillary Clinton,Democratic,605
29075,2016,Gary Johnson,Libertarian,108
29075,2016,Dr. Jill Stein,Green,9
29075,2016,Evan McMullin,-,8
29075,2016,Darrell L. Castle,Constitution,7
29075,2016,Laurence Kotlikoff,-,2
29077,2016,Donald J. Trump,Republican,78035
29077,2016,Hillary Clinton,Democratic,42728
29077,2016,Gary Johnson,Libertarian,5754
29077,2016,Dr. Jill Stein,Green,1465
29077,2016,Write-ins,-,1292
29077,2016,Darrell L. Castle,Constitution,678
29077,2016,Evan McMullin,-,565
29077,2016,Thomas Hoefling,-,5
29077,2016,Laurence Kotlikoff,-,1
29079,2016,Donald J. Trump,Republican,3462
29079,2016,Hillary Clinton,Democratic,780
29079,2016,Gary Johnson,Libertarian,118
29079,2016,Dr. Jill Stein,Green,28
29079,2016,Darrell L. Castle,Constitution,25
29079,2016,Evan McMullin,-,15
29081,2016,Donald J. Trump,Republican,2965
29081,2016,Hillary Clinton,Democratic,574
29081,2016,Gary Johnson,Libertarian,97
29081,2016,Darrell L. Castle,Constitution,27
29081,2016,Dr. Jill Stein,Green,19
29081,2016,Evan McMullin,-,6
29081,2016,Laurence Kotlikoff,-,1
29083,2016,Donald J. Trump,Republican,7075
29083,2016,Hillary Clinton,Democratic,2357
29083,2016,Gary Johnson,Libertarian,311
29083,2016,Dr. Jill Stein,Green,61
29083,2016,Darrell L. Castle,Constitution,55
29083,2016,Write-ins,-,46
29083,2016,Evan McMullin,-,7
29085,2016,Donald J. Trump,Republican,3542
29085,2016,Hillary Clinton,Democratic,1016
29085,2016,Gary Johnson,Libertarian,108
29085,2016,Dr. Jill Stein,Green,31
29085,2016,Darrell L. Castle,Constitution,23
29085,2016,Evan McMullin,-,4
29087,2016,Donald J. Trump,Republican,1926
29087,2016,Hillary Clinton,Democratic,347
29087,2016,Gary Johnson,Libertarian,66
29087,2016,Evan McMullin,-,6
29087,2016,Dr. Jill Stein,Green,6
29087,2016,Darrell L. Castle,Constitution,4
29089,2016,Donald J. Trump,Republican,3277
29089,2016,Hillary Clinton,Democratic,1283
29089,2016,Gary Johnson,Libertarian,209
29089,2016,Darrell L. Castle,Constitution,45
29089,2016,Dr. Jill Stein,Green,41
29089,2016,Evan McMullin,-,13
29091,2016,Donald J. Trump,Republican,13893
29091,2016,Hillary Clinton,Democratic,2881
29091,2016,Gary Johnson,Libertarian,434
29091,2016,Dr. Jill Stein,Green,132
29091,2016,Darrell L. Castle,Constitution,82
29091,2016,Evan McMullin,-,29
29091,2016,Thomas Hoefling,-,4
29093,2016,Donald J. Trump,Republican,3173
29093,2016,Hillary Clinton,Democratic,933
29093,2016,Gary Johnson,Libertarian,110
29093,2016,Dr. Jill Stein,Green,30
29093,2016,Darrell L. Castle,Constitution,14
29093,2016,Evan McMullin,-,9
29095,2016,Hillary Clinton,Democratic,168972
29095,2016,Donald J. Trump,Republican,116211
29095,2016,Gary Johnson,Libertarian,10843
29095,2016,Dr. Jill Stein,Green,3525
29095,2016,Write-ins,-,2811
29095,2016,Darrell L. Castle,Constitution,1443
29095,2016,Evan McMullin,-,876
29095,2016,Laurence Kotlikoff,-,5
29095,2016,Thomas Hoefling,-,1
29097,2016,Donald J. Trump,Republican,35070
29097,2016,Hillary Clinton,Democratic,10572
29097,2016,Gary Johnson,Libertarian,1761
29097,2016,Dr. Jill Stein,Green,484
29097,2016,Darrell L. Castle,Constitution,314
29097,2016,Evan McMullin,-,124
29097,2016,Thomas Hoefling,-,1
29099,2016,Donald J. Trump,Republican,69036
29099,2016,Hillary Clinton,Democratic,31568
29099,2016,Gary Johnson,Libertarian,3968
29099,2016,Dr. Jill Stein,Green,930
29099,2016,Write-ins,-,757
29099,2016,Darrell L. Castle,Constitution,554
29099,2016,Evan McMullin,-,178
29099,2016,Thomas Hoefling,-,3
29099,2016,Laurence Kotlikoff,-,1
29101,2016,Donald J. Trump,Republican,13719
29101,2016,Hillary Clinton,Democratic,5930
29101,2016,Gary Johnson,Libertarian,1100
29101,2016,Write-ins,-,230
29101,2016,Dr. Jill Stein,Green,205
29101,2016,Darrell L. Castle,Constitution,165
