fips,election,candidate,party,vote
5035,2008,Cynthia A. McKinney,Green,57
5035,2008,Bob Barr,Libertarian,50
5035,2008,Gloria LaRiva,Socialism & Liberation,44
5035,2008,Charles O. Baldwin,Constitution,36
5055,2008,"John S. McCain, III",Republican,8578
5055,2008,Barack H. Obama,Democratic,4541
5055,2008,Ralph Nader,Independent,276
5055,2008,Bob Barr,Libertarian,78
5055,2008,Cynthia A. McKinney,Green,71
5055,2008,Charles O. Baldwin,Constitution,54
5055,2008,Gloria LaRiva,Socialism & Liberation,14
5063,2008,"John S. McCain, III",Republican,8255
5063,2008,Barack H. Obama,Democratic,3688
5063,2008,Ralph Nader,Independent,197
5063,2008,Charles O. Baldwin,Constitution,60
5063,2008,Cynthia A. McKinney,Green,46
5063,2008,Bob Barr,Libertarian,34
5063,2008,Gloria LaRiva,Socialism & Liberation,19
5093,2008,"John S. McCain, III",Republican,6976
5093,2008,Barack H. Obama,Democratic,6667
5093,2008,Ralph Nader,Independent,170
5093,2008,Charles O. Baldwin,Constitution,66
5093,2008,Bob Barr,Libertarian,60
5093,2008,Cynthia A. McKinney,Green,37
5093,2008,Gloria LaRiva,Socialism & Liberation,34
5023,2008,"John S. McCain, III",Republican,7962
5023,2008,Barack H. Obama,Democratic,2951
5023,2008,Ralph Nader,Independent,198
5023,2008,Cynthia A. McKinney,Green,79
5023,2008,Charles O. Baldwin,Constitution,66
5023,2008,Bob Barr,Libertarian,57
5023,2008,Gloria LaRiva,Socialism & Liberation,25
5059,2008,"John S. McCain, III",Republican,7209
5059,2008,Barack H. Obama,Democratic,4288
5059,2008,Ralph Nader,Independent,256
5059,2008,Cynthia A. McKinney,Green,71
5059,2008,Bob Barr,Libertarian,68
5059,2008,Charles O. Baldwin,Constitution,48
5059,2008,Gloria LaRiva,Socialism & Liberation,15
5015,2008,"John S. McCain, III",Republican,6083
5015,2008,Barack H. Obama,Democratic,4172
5015,2008,Ralph Nader,Independent,131
5015,2008,Bob Barr,Libertarian,76
5015,2008,Cynthia A. McKinney,Green,58
5015,2008,Charles O. Baldwin,Constitution,53
5015,2008,Gloria LaRiva,Socialism & Liberation,6
5103,2008,"John S. McCain, III",Republican,5427
5103,2008,Barack H. Obama,Democratic,4346
5103,2008,Ralph Nader,Independent,113
5103,2008,Bob Barr,Libertarian,29
5103,2008,Charles O. Baldwin,Constitution,20
5103,2008,Cynthia A. McKinney,Green,18
5103,2008,Gloria LaRiva,Socialism & Liberation,7
5071,2008,"John S. McCain, III",Republican,4922
5071,2008,Barack H. Obama,Democratic,3034
5071,2008,Ralph Nader,Independent,120
5071,2008,Cynthia A. McKinney,Green,43
5071,2008,Bob Barr,Libertarian,28
5071,2008,Charles O. Baldwin,Constitution,23
5071,2008,Gloria LaRiva,Socialism & Liberation,10
5027,2008,"John S. McCain, III",Republican,5861
5027,2008,Barack H. Obama,Democratic,3554
5027,2008,Cynthia A. McKinney,Green,50
5027,2008,Ralph Nader,Independent,39
5027,2008,Bob Barr,Libertarian,25
5027,2008,Charles O. Baldwin,Constitution,23
5027,2008,Gloria LaRiva,Socialism & Liberation,6
5019,2008,"John S. McCain, III",Republican,4608
5019,2008,Barack H. Obama,Democratic,4267
5019,2008,Ralph Nader,Independent,116
5019,2008,Charles O. Baldwin,Constitution,33
5019,2008,Bob Barr,Libertarian,31
5019,2008,Cynthia A. McKinney,Green,29
5019,2008,Gloria LaRiva,Socialism & Liberation,10
5113,2008,"John S. McCain, III",Republican,5473
5113,2008,Barack H. Obama,Democratic,1957
5113,2008,Ralph Nader,Independent,106
5113,2008,Charles O. Baldwin,Constitution,57
5113,2008,Bob Barr,Libertarian,50
5113,2008,Cynthia A. McKinney,Green,30
5113,2008,Gloria LaRiva,Socialism & Liberation,8
5003,2008,"John S. McCain, III",Republican,5406
5003,2008,Barack H. Obama,Democratic,2976
5003,2008,Ralph Nader,Independent,112
5003,2008,Cynthia A. McKinney,Green,54
5003,2008,Bob Barr,Libertarian,39
5003,2008,Charles O. Baldwin,Constitution,38
5003,2008,Gloria LaRiva,Socialism & Liberation,17
5029,2008,"John S. McCain, III",Republican,4691
5029,2008,Barack H. Obama,Democratic,3149
5029,2008,Ralph Nader,Independent,150
5029,2008,Bob Barr,Libertarian,58
5029,2008,Charles O. Baldwin,Constitution,39
5029,2008,Cynthia A. McKinney,Green,33
5029,2008,Gloria LaRiva,Socialism & Liberation,18
5083,2008,"John S. McCain, III",Republican,5350
5083,2008,Barack H. Obama,Democratic,2286
5083,2008,Ralph Nader,Independent,161
5083,2008,Cynthia A. McKinney,Green,37
5083,2008,Bob Barr,Libertarian,34
5083,2008,Charles O. Baldwin,Constitution,33
5083,2008,Gloria LaRiva,Socialism & Liberation,6
5111,2008,"John S. McCain, III",Republican,4903
5111,2008,Barack H. Obama,Democratic,2742
5111,2008,Ralph Nader,Independent,201
5111,2008,Bob Barr,Libertarian,25
5111,2008,Charles O. Baldwin,Constitution,25
5111,2008,Cynthia A. McKinney,Green,23
5111,2008,Gloria LaRiva,Socialism & Liberation,9
5053,2008,"John S. McCain, III",Republican,5023
5053,2008,Barack H. Obama,Democratic,1562
5053,2008,Ralph Nader,Independent,123
5053,2008,Bob Barr,Libertarian,30
5053,2008,Cynthia A. McKinney,Green,22
5053,2008,Charles O. Baldwin,Constitution,21
5053,2008,Gloria LaRiva,Socialism & Liberation,12
5123,2008,Barack H. Obama,Democratic,5486
5123,2008,"John S. McCain, III",Republican,3917
5123,2008,Ralph Nader,Independent,70
5123,2008,Bob Barr,Libertarian,11
5123,2008,Charles O. Baldwin,Constitution,9
5123,2008,Cynthia A. McKinney,Green,7
5123,2008,Gloria LaRiva,Socialism & Liberation,5
5141,2008,"John S. McCain, III",Republican,4276
5141,2008,Barack H. Obama,Democratic,2151
5141,2008,Ralph Nader,Independent,144
5141,2008,Charles O. Baldwin,Constitution,53
5141,2008,Bob Barr,Libertarian,42
5141,2008,Cynthia A. McKinney,Green,30
5141,2008,Gloria LaRiva,Socialism & Liberation,7
5135,2008,"John S. McCain, III",Republican,4535
5135,2008,Barack H. Obama,Democratic,2436
5135,2008,Ralph Nader,Independent,160
5135,2008,Bob Barr,Libertarian,45
5135,2008,Charles O. Baldwin,Constitution,34
5135,2008,Cynthia A. McKinney,Green,31
5135,2008,Gloria LaRiva,Socialism & Liberation,11
5089,2008,"John S. McCain, III",Republican,4524
5089,2008,Barack H. Obama,Democratic,2384
5089,2008,Ralph Nader,Independent,100
5089,2008,Charles O. Baldwin,Constitution,65
5089,2008,Bob Barr,Libertarian,54
5089,2008,Cynthia A. McKinney,Green,27
5089,2008,Gloria LaRiva,Socialism & Liberation,8
5057,2008,"John S. McCain, III",Republican,4273
5057,2008,Barack H. Obama,Democratic,2869
5057,2008,Ralph Nader,Independent,96
5057,2008,Charles O. Baldwin,Constitution,36
5057,2008,Bob Barr,Libertarian,27
5057,2008,Cynthia A. McKinney,Green,26
5057,2008,Gloria LaRiva,Socialism & Liberation,22
5107,2008,Barack H. Obama,Democratic,5695
5107,2008,"John S. McCain, III",Republican,3097
5107,2008,Ralph Nader,Independent,69
5107,2008,Bob Barr,Libertarian,40
5107,2008,Cynthia A. McKinney,Green,38
5107,2008,Gloria LaRiva,Socialism & Liberation,17
5107,2008,Charles O. Baldwin,Constitution,13
5037,2008,"John S. McCain, III",Republican,4393
5037,2008,Barack H. Obama,Democratic,2580
5037,2008,Ralph Nader,Independent,79
5037,2008,Bob Barr,Libertarian,27
5037,2008,Charles O. Baldwin,Constitution,21
5037,2008,Cynthia A. McKinney,Green,15
5037,2008,Gloria LaRiva,Socialism & Liberation,15
5087,2008,"John S. McCain, III",Republican,3972
5087,2008,Barack H. Obama,Democratic,2144
5087,2008,Ralph Nader,Independent,100
5087,2008,Charles O. Baldwin,Constitution,63
5087,2008,Cynthia A. McKinney,Green,31
5087,2008,Bob Barr,Libertarian,17
5087,2008,Gloria LaRiva,Socialism & Liberation,1
5047,2008,"John S. McCain, III",Republican,4411
5047,2008,Barack H. Obama,Democratic,1869
5047,2008,Ralph Nader,Independent,100
5047,2008,Cynthia A. McKinney,Green,40
5047,2008,Bob Barr,Libertarian,32
5047,2008,Charles O. Baldwin,Constitution,21
5047,2008,Gloria LaRiva,Socialism & Liberation,2
5043,2008,"John S. McCain, III",Republican,3860
5043,2008,Barack H. Obama,Democratic,2598
5043,2008,Ralph Nader,Independent,64
5043,2008,Bob Barr,Libertarian,29
5043,2008,Gloria LaRiva,Socialism & Liberation,21
5043,2008,Cynthia A. McKinney,Green,19
5043,2008,Charles O. Baldwin,Constitution,19
5149,2008,"John S. McCain, III",Republican,3808
5149,2008,Barack H. Obama,Democratic,2003
5149,2008,Ralph Nader,Independent,116
5149,2008,Cynthia A. McKinney,Green,47
5149,2008,Charles O. Baldwin,Constitution,30
5149,2008,Bob Barr,Libertarian,24
5149,2008,Gloria LaRiva,Socialism & Liberation,8
5121,2008,"John S. McCain, III",Republican,3615
5121,2008,Barack H. Obama,Democratic,2469
5121,2008,Ralph Nader,Independent,119
5121,2008,Charles O. Baldwin,Constitution,51
5121,2008,Bob Barr,Libertarian,41
5121,2008,Cynthia A. McKinney,Green,15
5121,2008,Gloria LaRiva,Socialism & Liberation,9
5001,2008,"John S. McCain, III",Republican,4185
5001,2008,Barack H. Obama,Democratic,2619
5001,2008,Ralph Nader,Independent,98
5001,2008,Charles O. Baldwin,Constitution,39
5001,2008,Bob Barr,Libertarian,19
5001,2008,Cynthia A. McKinney,Green,12
5001,2008,Gloria LaRiva,Socialism & Liberation,6
5075,2008,"John S. McCain, III",Republican,3357
5075,2008,Barack H. Obama,Democratic,2138
5075,2008,Ralph Nader,Independent,193
5075,2008,Charles O. Baldwin,Constitution,59
5075,2008,Cynthia A. McKinney,Green,34
5075,2008,Bob Barr,Libertarian,30
5075,2008,Gloria LaRiva,Socialism & Liberation,19
5137,2008,"John S. McCain, III",Republican,3534
5137,2008,Barack H. Obama,Democratic,1598
5137,2008,Ralph Nader,Independent,104
5137,2008,Bob Barr,Libertarian,32
5137,2008,Charles O. Baldwin,Constitution,27
5137,2008,Cynthia A. McKinney,Green,24
5137,2008,Gloria LaRiva,Socialism & Liberation,5
5065,2008,"John S. McCain, III",Republican,3193
5065,2008,Barack H. Obama,Democratic,1792
5065,2008,Ralph Nader,Independent,105
5065,2008,Charles O. Baldwin,Constitution,56
5065,2008,Bob Barr,Libertarian,38
5065,2008,Cynthia A. McKinney,Green,25
5065,2008,Gloria LaRiva,Socialism & Liberation,9
5081,2008,"John S. McCain, III",Republican,3247
5081,2008,Barack H. Obama,Democratic,1753
5081,2008,Ralph Nader,Independent,75
5081,2008,Bob Barr,Libertarian,32
5081,2008,Charles O. Baldwin,Constitution,21
5081,2008,Cynthia A. McKinney,Green,16
5081,2008,Gloria LaRiva,Socialism & Liberation,8
5021,2008,"John S. McCain, III",Republican,3032
5021,2008,Barack H. Obama,Democratic,2244
5021,2008,Ralph Nader,Independent,137
5021,2008,Bob Barr,Libertarian,38
5021,2008,Charles O. Baldwin,Constitution,30
5021,2008,Cynthia A. McKinney,Green,23
5021,2008,Gloria LaRiva,Socialism & Liberation,7
5067,2008,"John S. McCain, III",Republican,3118
5067,2008,Barack H. Obama,Democratic,2207
5067,2008,Ralph Nader,Independent,159
5067,2008,Bob Barr,Libertarian,29
5067,2008,Cynthia A. McKinney,Green,27
5067,2008,Charles O. Baldwin,Constitution,23
5067,2008,Gloria LaRiva,Socialism & Liberation,19
5049,2008,"John S. McCain, III",Republican,2702
5049,2008,Barack H. Obama,Democratic,1819
5049,2008,Ralph Nader,Independent,76
5049,2008,Charles O. Baldwin,Constitution,28
5049,2008,Bob Barr,Libertarian,27
5049,2008,Cynthia A. McKinney,Green,17
5049,2008,Gloria LaRiva,Socialism & Liberation,7
5061,2008,"John S. McCain, III",Republican,2957
5061,2008,Barack H. Obama,Democratic,1746
5061,2008,Ralph Nader,Independent,76
5061,2008,Bob Barr,Libertarian,22
5061,2008,Cynthia A. McKinney,Green,22
5061,2008,Charles O. Baldwin,Constitution,16
5061,2008,Gloria LaRiva,Socialism & Liberation,7
5133,2008,"John S. McCain, III",Republican,3125
5133,2008,Barack H. Obama,Democratic,1291
5133,2008,Ralph Nader,Independent,95
5133,2008,Bob Barr,Libertarian,23
5133,2008,Cynthia A. McKinney,Green,21
5133,2008,Charles O. Baldwin,Constitution,19
5133,2008,Gloria LaRiva,Socialism & Liberation,6
5105,2008,"John S. McCain, III",Republican,2743
5105,2008,Barack H. Obama,Democratic,1352
5105,2008,Ralph Nader,Independent,96
5105,2008,Cynthia A. McKinney,Green,33
5105,2008,Charles O. Baldwin,Constitution,25
5105,2008,Bob Barr,Libertarian,22
5105,2008,Gloria LaRiva,Socialism & Liberation,8
5041,2008,Barack H. Obama,Democratic,2569
5041,2008,"John S. McCain, III",Republican,1999
5041,2008,Ralph Nader,Independent,50
5041,2008,Bob Barr,Libertarian,20
5041,2008,Cynthia A. McKinney,Green,17
5041,2008,Gloria LaRiva,Socialism & Liberation,13
5041,2008,Charles O. Baldwin,Constitution,10
5017,2008,Barack H. Obama,Democratic,3043
5017,2008,"John S. McCain, III",Republican,2119
5017,2008,Ralph Nader,Independent,24
5017,2008,Bob Barr,Libertarian,13
5017,2008,Cynthia A. McKinney,Green,7
5017,2008,Charles O. Baldwin,Constitution,2
5109,2008,"John S. McCain, III",Republican,2727
5109,2008,Barack H. Obama,Democratic,1089
5109,2008,Ralph Nader,Independent,78
5109,2008,Bob Barr,Libertarian,34
5109,2008,Charles O. Baldwin,Constitution,19
5109,2008,Cynthia A. McKinney,Green,14
5109,2008,Gloria LaRiva,Socialism & Liberation,5
5079,2008,"John S. McCain, III",Republican,2513
5079,2008,Barack H. Obama,Democratic,1710
5079,2008,Ralph Nader,Independent,80
5079,2008,Charles O. Baldwin,Constitution,28
5079,2008,Bob Barr,Libertarian,27
5079,2008,Gloria LaRiva,Socialism & Liberation,27
5079,2008,Cynthia A. McKinney,Green,21
5101,2008,"John S. McCain, III",Republican,2588
5101,2008,Barack H. Obama,Democratic,1182
5101,2008,Ralph Nader,Independent,89
5101,2008,Gloria LaRiva,Socialism & Liberation,43
5101,2008,Charles O. Baldwin,Constitution,24
5101,2008,Bob Barr,Libertarian,18
5101,2008,Cynthia A. McKinney,Green,16
5129,2008,"John S. McCain, III",Republican,2726
5129,2008,Barack H. Obama,Democratic,961
5129,2008,Ralph Nader,Independent,64
5129,2008,Charles O. Baldwin,Constitution,33
5129,2008,Bob Barr,Libertarian,28
5129,2008,Cynthia A. McKinney,Green,23
5129,2008,Gloria LaRiva,Socialism & Liberation,12
5011,2008,"John S. McCain, III",Republican,2262
5011,2008,Barack H. Obama,Democratic,1680
5011,2008,Ralph Nader,Independent,32
5011,2008,Cynthia A. McKinney,Green,27
5011,2008,Charles O. Baldwin,Constitution,17
5011,2008,Gloria LaRiva,Socialism & Liberation,12
5011,2008,Bob Barr,Libertarian,11
5097,2008,"John S. McCain, III",Republican,2365
5097,2008,Barack H. Obama,Democratic,1092
5097,2008,Ralph Nader,Independent,83
5097,2008,Charles O. Baldwin,Constitution,28
5097,2008,Bob Barr,Libertarian,25
5097,2008,Cynthia A. McKinney,Green,24
5097,2008,Gloria LaRiva,Socialism & Liberation,5
5127,2008,"John S. McCain, III",Republican,2791
5127,2008,Barack H. Obama,Democratic,1053
5127,2008,Ralph Nader,Independent,77
5127,2008,Bob Barr,Libertarian,33
5127,2008,Cynthia A. McKinney,Green,19
5127,2008,Charles O. Baldwin,Constitution,18
5127,2008,Gloria LaRiva,Socialism & Liberation,4
5117,2008,"John S. McCain, III",Republican,2223
5117,2008,Barack H. Obama,Democratic,1048
5117,2008,Ralph Nader,Independent,59
5117,2008,Cynthia A. McKinney,Green,18
5117,2008,Bob Barr,Libertarian,12
5117,2008,Charles O. Baldwin,Constitution,11
5117,2008,Gloria LaRiva,Socialism & Liberation,10
5025,2008,"John S. McCain, III",Republican,2451
5025,2008,Barack H. Obama,Democratic,911
5025,2008,Ralph Nader,Independent,75
5025,2008,Cynthia A. McKinney,Green,25
5025,2008,Bob Barr,Libertarian,17
5025,2008,Charles O. Baldwin,Constitution,13
5025,2008,Gloria LaRiva,Socialism & Liberation,13
5099,2008,"John S. McCain, III",Republican,2062
5099,2008,Barack H. Obama,Democratic,1474
5099,2008,Ralph Nader,Independent,44
5099,2008,Bob Barr,Libertarian,17
5099,2008,Charles O. Baldwin,Constitution,17
5099,2008,Cynthia A. McKinney,Green,12
5099,2008,Gloria LaRiva,Socialism & Liberation,9
5077,2008,Barack H. Obama,Democratic,2263
5077,2008,"John S. McCain, III",Republican,1454
5077,2008,Ralph Nader,Independent,25
5077,2008,Bob Barr,Libertarian,13
5077,2008,Cynthia A. McKinney,Green,4
5077,2008,Charles O. Baldwin,Constitution,3
5077,2008,Gloria LaRiva,Socialism & Liberation,1
5095,2008,"John S. McCain, III",Republican,1754
5095,2008,Barack H. Obama,Democratic,1615
5095,2008,Ralph Nader,Independent,42
5095,2008,Bob Barr,Libertarian,17
5095,2008,Charles O. Baldwin,Constitution,10
5095,2008,Cynthia A. McKinney,Green,7
5095,2008,Gloria LaRiva,Socialism & Liberation,4
5073,2008,"John S. McCain, III",Republican,1685
5073,2008,Barack H. Obama,Democratic,1133
5073,2008,Ralph Nader,Independent,35
5073,2008,Bob Barr,Libertarian,20
5073,2008,Cynthia A. McKinney,Green,14
5073,2008,Gloria LaRiva,Socialism & Liberation,9
5073,2008,Charles O. Baldwin,Constitution,6
5039,2008,"John S. McCain, III",Republican,1757
5039,2008,Barack H. Obama,Democratic,1471
5039,2008,Ralph Nader,Independent,34
5039,2008,Charles O. Baldwin,Constitution,22
5039,2008,Cynthia A. McKinney,Green,15
5039,2008,Bob Barr,Libertarian,13
5039,2008,Gloria LaRiva,Socialism & Liberation,6
5147,2008,Barack H. Obama,Democratic,1412
5147,2008,"John S. McCain, III",Republican,1206
5147,2008,Ralph Nader,Independent,72
5147,2008,Bob Barr,Libertarian,25
5147,2008,Cynthia A. McKinney,Green,18
5147,2008,Charles O. Baldwin,Constitution,14
5147,2008,Gloria LaRiva,Socialism & Liberation,14
5013,2008,"John S. McCain, III",Republican,1462
5013,2008,Barack H. Obama,Democratic,691
5013,2008,Ralph Nader,Independent,29
5013,2008,Bob Barr,Libertarian,14
5013,2008,Charles O. Baldwin,Constitution,8
5013,2008,Gloria LaRiva,Socialism & Liberation,7
5013,2008,Cynthia A. McKinney,Green,6
6037,2008,Barack H. Obama,Democratic,2295853
6037,2008,"John S. McCain, III",Republican,956425
6037,2008,Ralph Nader,Peace and Freedom,26946
6037,2008,Bob Barr,Libertarian,16967
6037,2008,Cynthia A. McKinney,Green,11238
6037,2008,Alan Keyes,American Independent,9201
6037,2008,Ron Paul,Write-in,1290
6037,2008,Charles O. Baldwin,Write-in,308
6037,2008,Roger Calero,Write-in,17
6037,2008,Write-ins,-,3
6073,2008,Barack H. Obama,Democratic,666581
6073,2008,"John S. McCain, III",Republican,541032
6073,2008,Ralph Nader,Peace and Freedom,8917
6073,2008,Bob Barr,Libertarian,6028
6073,2008,Write-ins,-,4458
6073,2008,Alan Keyes,American Independent,3297
6073,2008,Cynthia A. McKinney,Green,2564
6073,2008,Ron Paul,Write-in,2232
6073,2008,Charles O. Baldwin,Write-in,394
6059,2008,"John S. McCain, III",Republican,579064
6059,2008,Barack H. Obama,Democratic,549558
6059,2008,Bob Barr,Libertarian,7867
6059,2008,Ralph Nader,Peace and Freedom,7689
6059,2008,Alan Keyes,American Independent,3562
6059,2008,Ron Paul,Write-in,3118
6059,2008,Cynthia A. McKinney,Green,2454
6059,2008,Charles O. Baldwin,Write-in,373
6059,2008,Roger Calero,Write-in,1
6059,2008,Write-ins,-,1
6065,2008,Barack H. Obama,Democratic,325017
6065,2008,"John S. McCain, III",Republican,310041
6065,2008,Ralph Nader,Peace and Freedom,4826
6065,2008,Bob Barr,Libertarian,2879
6065,2008,Alan Keyes,American Independent,2193
6065,2008,Cynthia A. McKinney,Green,1318
6065,2008,Ron Paul,Write-in,776
6065,2008,Charles O. Baldwin,Write-in,248
6065,2008,Write-ins,-,1
6085,2008,Barack H. Obama,Democratic,462241
6085,2008,"John S. McCain, III",Republican,190039
6085,2008,Ralph Nader,Peace and Freedom,4781
6085,2008,Bob Barr,Libertarian,3918
6085,2008,Cynthia A. McKinney,Green,1801
6085,2008,Alan Keyes,American Independent,1755
6085,2008,Ron Paul,Write-in,912
6085,2008,Charles O. Baldwin,Write-in,140
6085,2008,Roger Calero,Write-in,1
6085,2008,Write-ins,-,1
6001,2008,Barack H. Obama,Democratic,489106
6001,2008,"John S. McCain, III",Republican,119555
6001,2008,Ralph Nader,Peace and Freedom,5557
6001,2008,Cynthia A. McKinney,Green,2536
6001,2008,Bob Barr,Libertarian,2426
6001,2008,Write-ins,-,1894
6001,2008,Alan Keyes,American Independent,1205
6001,2008,Ron Paul,Write-in,513
6001,2008,Charles O. Baldwin,Write-in,116
6001,2008,Roger Calero,Write-in,5
6071,2008,Barack H. Obama,Democratic,315720
6071,2008,"John S. McCain, III",Republican,277408
6071,2008,Ralph Nader,Peace and Freedom,5288
6071,2008,Bob Barr,Libertarian,2909
6071,2008,Alan Keyes,American Independent,2415
