fips,election,candidate,party,vote
38011,2000,Albert Gore Jr.,Democratic-N.P.L.,330
38011,2000,Ralph Nader,Independent,40
38011,2000,Patrick Buchanan,Reform,19
38011,2000,Howard Phillips,Constitution,1
38011,2000,John Hagelin,Independent,1
38031,2000,George W. Bush,Republican,1172
38031,2000,Albert Gore Jr.,Democratic-N.P.L.,474
38031,2000,Ralph Nader,Independent,46
38031,2000,Patrick Buchanan,Reform,40
38031,2000,Harry Browne,Independent,4
38031,2000,Howard Phillips,Constitution,4
38031,2000,John Hagelin,Independent,3
38063,2000,George W. Bush,Republican,1031
38063,2000,Albert Gore Jr.,Democratic-N.P.L.,687
38063,2000,Patrick Buchanan,Reform,63
38063,2000,Ralph Nader,Independent,49
38063,2000,Harry Browne,Independent,6
38063,2000,Howard Phillips,Constitution,3
38063,2000,John Hagelin,Independent,1
38051,2000,George W. Bush,Republican,1178
38051,2000,Albert Gore Jr.,Democratic-N.P.L.,350
38051,2000,Patrick Buchanan,Reform,64
38051,2000,Ralph Nader,Independent,36
38051,2000,Harry Browne,Independent,4
38051,2000,Howard Phillips,Constitution,3
38051,2000,John Hagelin,Independent,2
38037,2000,George W. Bush,Republican,1077
38037,2000,Albert Gore Jr.,Democratic-N.P.L.,235
38037,2000,Patrick Buchanan,Reform,80
38037,2000,Ralph Nader,Independent,27
38037,2000,Howard Phillips,Constitution,4
38037,2000,Harry Browne,Independent,2
38037,2000,John Hagelin,Independent,2
38043,2000,George W. Bush,Republican,837
38043,2000,Albert Gore Jr.,Democratic-N.P.L.,283
38043,2000,Patrick Buchanan,Reform,120
38043,2000,Ralph Nader,Independent,29
38043,2000,Harry Browne,Independent,4
38043,2000,John Hagelin,Independent,2
38043,2000,Howard Phillips,Constitution,1
38041,2000,George W. Bush,Republican,1057
38041,2000,Albert Gore Jr.,Democratic-N.P.L.,353
38041,2000,Patrick Buchanan,Reform,57
38041,2000,Ralph Nader,Independent,44
38041,2000,Harry Browne,Independent,3
38041,2000,John Hagelin,Independent,3
38041,2000,Howard Phillips,Constitution,2
38075,2000,George W. Bush,Republican,820
38075,2000,Albert Gore Jr.,Democratic-N.P.L.,443
38075,2000,Ralph Nader,Independent,37
38075,2000,Patrick Buchanan,Reform,26
38075,2000,Harry Browne,Independent,4
38075,2000,John Hagelin,Independent,2
38039,2000,George W. Bush,Republican,920
38039,2000,Albert Gore Jr.,Democratic-N.P.L.,484
38039,2000,Patrick Buchanan,Reform,43
38039,2000,Ralph Nader,Independent,19
38039,2000,Howard Phillips,Constitution,3
38085,2000,Albert Gore Jr.,Democratic-N.P.L.,724
38085,2000,George W. Bush,Republican,269
38085,2000,Patrick Buchanan,Reform,25
38085,2000,Ralph Nader,Independent,16
38085,2000,Harry Browne,Independent,3
38085,2000,Howard Phillips,Constitution,3
38085,2000,John Hagelin,Independent,1
38027,2000,George W. Bush,Republican,703
38027,2000,Albert Gore Jr.,Democratic-N.P.L.,458
38027,2000,Patrick Buchanan,Reform,71
38027,2000,Ralph Nader,Independent,36
38023,2000,George W. Bush,Republican,443
38023,2000,Albert Gore Jr.,Democratic-N.P.L.,306
38023,2000,Ralph Nader,Independent,24
38023,2000,Patrick Buchanan,Reform,15
38023,2000,Harry Browne,Independent,4
38023,2000,John Hagelin,Independent,2
38001,2000,George W. Bush,Republican,826
38001,2000,Albert Gore Jr.,Democratic-N.P.L.,286
38001,2000,Ralph Nader,Independent,23
38001,2000,Patrick Buchanan,Reform,21
38001,2000,Howard Phillips,Constitution,3
38001,2000,John Hagelin,Independent,1
38095,2000,George W. Bush,Republican,694
38095,2000,Albert Gore Jr.,Democratic-N.P.L.,410
38095,2000,Patrick Buchanan,Reform,52
38095,2000,Ralph Nader,Independent,31
38095,2000,Harry Browne,Independent,2
38047,2000,George W. Bush,Republican,812
38047,2000,Albert Gore Jr.,Democratic-N.P.L.,223
38047,2000,Patrick Buchanan,Reform,87
38047,2000,Ralph Nader,Independent,14
38047,2000,Harry Browne,Independent,4
38047,2000,Howard Phillips,Constitution,3
38047,2000,John Hagelin,Independent,2
38013,2000,George W. Bush,Republican,698
38013,2000,Albert Gore Jr.,Democratic-N.P.L.,296
38013,2000,Patrick Buchanan,Reform,24
38013,2000,Ralph Nader,Independent,20
38013,2000,Howard Phillips,Constitution,1
38065,2000,George W. Bush,Republican,709
38065,2000,Albert Gore Jr.,Democratic-N.P.L.,244
38065,2000,Patrick Buchanan,Reform,44
38065,2000,Ralph Nader,Independent,36
38065,2000,Howard Phillips,Constitution,11
38065,2000,John Hagelin,Independent,4
38065,2000,Harry Browne,Independent,3
38091,2000,George W. Bush,Republican,655
38091,2000,Albert Gore Jr.,Democratic-N.P.L.,475
38091,2000,Patrick Buchanan,Reform,49
38091,2000,Ralph Nader,Independent,28
38091,2000,Harry Browne,Independent,1
38091,2000,Howard Phillips,Constitution,1
38091,2000,John Hagelin,Independent,1
38033,2000,George W. Bush,Republican,611
38033,2000,Albert Gore Jr.,Democratic-N.P.L.,156
38033,2000,Ralph Nader,Independent,26
38033,2000,Patrick Buchanan,Reform,17
38033,2000,Harry Browne,Independent,2
38083,2000,George W. Bush,Republican,707
38083,2000,Albert Gore Jr.,Democratic-N.P.L.,161
38083,2000,Patrick Buchanan,Reform,41
38083,2000,Ralph Nader,Independent,13
38083,2000,Howard Phillips,Constitution,3
38083,2000,John Hagelin,Independent,2
38083,2000,Harry Browne,Independent,1
38007,2000,George W. Bush,Republican,394
38007,2000,Albert Gore Jr.,Democratic-N.P.L.,82
38007,2000,Patrick Buchanan,Reform,32
38007,2000,Ralph Nader,Independent,15
38007,2000,Harry Browne,Independent,1
38007,2000,Howard Phillips,Constitution,1
38087,2000,George W. Bush,Republican,316
38087,2000,Albert Gore Jr.,Democratic-N.P.L.,85
38087,2000,Patrick Buchanan,Reform,22
38087,2000,Ralph Nader,Independent,17
38087,2000,Howard Phillips,Constitution,1
38087,2000,John Hagelin,Independent,1
39035,2000,Albert Gore Jr.,Democratic,359913
39035,2000,George W. Bush,Republican,192099
39035,2000,Ralph Nader,Not Designated,16956
39035,2000,Patrick Buchanan,Not Designated,3040
39035,2000,Harry Browne,Libertarian,1374
39035,2000,John Hagelin,Natural Law,868
39035,2000,Howard Phillips,Not Designated,527
39035,2000,James Harris,Write-in,5
39049,2000,Albert Gore Jr.,Democratic,202018
39049,2000,George W. Bush,Republican,197862
39049,2000,Ralph Nader,Not Designated,10702
39049,2000,Harry Browne,Libertarian,1427
39049,2000,Patrick Buchanan,Not Designated,1114
39049,2000,John Hagelin,Natural Law,625
39049,2000,Howard Phillips,Not Designated,324
39049,2000,James Harris,Write-in,2
39061,2000,George W. Bush,Republican,204175
39061,2000,Albert Gore Jr.,Democratic,161578
39061,2000,Ralph Nader,Not Designated,9222
39061,2000,Harry Browne,Libertarian,1242
39061,2000,Patrick Buchanan,Not Designated,1084
39061,2000,John Hagelin,Natural Law,389
39061,2000,Howard Phillips,Not Designated,208
39061,2000,James Harris,Write-in,1
39153,2000,Albert Gore Jr.,Democratic,119759
39153,2000,George W. Bush,Republican,96721
39153,2000,Ralph Nader,Not Designated,5955
39153,2000,Patrick Buchanan,Not Designated,1363
39153,2000,Harry Browne,Libertarian,626
39153,2000,John Hagelin,Natural Law,264
39153,2000,Howard Phillips,Not Designated,150
39153,2000,James Harris,Write-in,1
39113,2000,Albert Gore Jr.,Democratic,114597
39113,2000,George W. Bush,Republican,109792
39113,2000,Ralph Nader,Not Designated,4690
39113,2000,Harry Browne,Libertarian,827
39113,2000,Patrick Buchanan,Not Designated,594
39113,2000,John Hagelin,Natural Law,296
39113,2000,Howard Phillips,Not Designated,191
39095,2000,Albert Gore Jr.,Democratic,108344
39095,2000,George W. Bush,Republican,73342
39095,2000,Ralph Nader,Not Designated,4227
39095,2000,Patrick Buchanan,Not Designated,562
39095,2000,Harry Browne,Libertarian,519
39095,2000,John Hagelin,Natural Law,230
39095,2000,Howard Phillips,Not Designated,126
39151,2000,George W. Bush,Republican,78153
39151,2000,Albert Gore Jr.,Democratic,75308
39151,2000,Ralph Nader,Not Designated,4032
39151,2000,Patrick Buchanan,Not Designated,1499
39151,2000,Harry Browne,Libertarian,425
39151,2000,John Hagelin,Natural Law,226
39151,2000,Howard Phillips,Not Designated,201
39017,2000,George W. Bush,Republican,86587
39017,2000,Albert Gore Jr.,Democratic,46390
39017,2000,Ralph Nader,Not Designated,2708
39017,2000,Patrick Buchanan,Not Designated,431
39017,2000,Harry Browne,Libertarian,427
39017,2000,John Hagelin,Natural Law,104
39017,2000,Howard Phillips,Not Designated,90
39093,2000,Albert Gore Jr.,Democratic,59809
39093,2000,George W. Bush,Republican,47957
39093,2000,Ralph Nader,Not Designated,3183
39093,2000,Patrick Buchanan,Not Designated,745
39093,2000,Harry Browne,Libertarian,253
39093,2000,John Hagelin,Natural Law,152
39093,2000,Howard Phillips,Not Designated,81
39165,2000,George W. Bush,Republican,48318
39165,2000,Albert Gore Jr.,Democratic,19142
39165,2000,Ralph Nader,Not Designated,1067
39165,2000,Harry Browne,Libertarian,248
39165,2000,Patrick Buchanan,Not Designated,207
39165,2000,John Hagelin,Natural Law,59
39165,2000,Howard Phillips,Not Designated,37
39085,2000,George W. Bush,Republican,51747
39085,2000,Albert Gore Jr.,Democratic,46497
39085,2000,Ralph Nader,Not Designated,3166
39085,2000,Patrick Buchanan,Not Designated,695
39085,2000,Harry Browne,Libertarian,269
39085,2000,John Hagelin,Natural Law,110
39085,2000,Howard Phillips,Not Designated,80
39099,2000,Albert Gore Jr.,Democratic,69212
39099,2000,George W. Bush,Republican,40460
39099,2000,Ralph Nader,Not Designated,3322
39099,2000,Patrick Buchanan,Not Designated,815
39099,2000,Harry Browne,Libertarian,183
39099,2000,John Hagelin,Natural Law,75
39099,2000,Howard Phillips,Not Designated,52
39041,2000,George W. Bush,Republican,36639
39041,2000,Albert Gore Jr.,Democratic,17134
39041,2000,Ralph Nader,Not Designated,1212
39041,2000,Patrick Buchanan,Not Designated,162
39041,2000,Harry Browne,Libertarian,162
39041,2000,John Hagelin,Natural Law,60
39041,2000,Howard Phillips,Not Designated,34
39025,2000,George W. Bush,Republican,47129
39025,2000,Albert Gore Jr.,Democratic,20927
39025,2000,Ralph Nader,Not Designated,1303
39025,2000,Harry Browne,Libertarian,225
39025,2000,Patrick Buchanan,Not Designated,178
39025,2000,John Hagelin,Natural Law,90
39025,2000,Howard Phillips,Not Designated,25
39155,2000,Albert Gore Jr.,Democratic,57643
39155,2000,George W. Bush,Republican,34654
39155,2000,Ralph Nader,Not Designated,2749
39155,2000,Patrick Buchanan,Not Designated,844
39155,2000,Harry Browne,Libertarian,200
39155,2000,John Hagelin,Natural Law,95
39155,2000,Howard Phillips,Not Designated,54
39103,2000,George W. Bush,Republican,37349
39103,2000,Albert Gore Jr.,Democratic,26635
39103,2000,Ralph Nader,Not Designated,1960
39103,2000,Patrick Buchanan,Not Designated,532
39103,2000,Harry Browne,Libertarian,198
39103,2000,John Hagelin,Natural Law,149
39103,2000,Howard Phillips,Not Designated,60
39089,2000,George W. Bush,Republican,37180
39089,2000,Albert Gore Jr.,Democratic,23196
39089,2000,Ralph Nader,Not Designated,1498
39089,2000,Patrick Buchanan,Not Designated,264
39089,2000,Harry Browne,Libertarian,185
39089,2000,John Hagelin,Natural Law,83
39089,2000,Howard Phillips,Not Designated,60
39057,2000,George W. Bush,Republican,37946
39057,2000,Albert Gore Jr.,Democratic,25059
39057,2000,Ralph Nader,Not Designated,1592
39057,2000,Harry Browne,Libertarian,242
39057,2000,Patrick Buchanan,Not Designated,179
39057,2000,John Hagelin,Natural Law,136
39057,2000,Howard Phillips,Not Designated,50
39133,2000,Albert Gore Jr.,Democratic,31446
39133,2000,George W. Bush,Republican,28271
39133,2000,Ralph Nader,Not Designated,2340
39133,2000,Patrick Buchanan,Not Designated,446
39133,2000,Harry Browne,Libertarian,216
39133,2000,John Hagelin,Natural Law,120
39133,2000,Howard Phillips,Not Designated,60
39045,2000,George W. Bush,Republican,33523
39045,2000,Albert Gore Jr.,Democratic,19065
39045,2000,Ralph Nader,Not Designated,1115
39045,2000,Patrick Buchanan,Not Designated,168
39045,2000,Harry Browne,Libertarian,138
39045,2000,John Hagelin,Natural Law,51
39045,2000,Howard Phillips,Not Designated,34
39173,2000,George W. Bush,Republican,27504
39173,2000,Albert Gore Jr.,Democratic,22687
39173,2000,Ralph Nader,Not Designated,1536
39173,2000,Patrick Buchanan,Not Designated,210
39173,2000,Harry Browne,Libertarian,134
39173,2000,John Hagelin,Natural Law,90
39173,2000,Howard Phillips,Not Designated,33
39023,2000,Albert Gore Jr.,Democratic,27984
39023,2000,George W. Bush,Republican,27660
39023,2000,Ralph Nader,Not Designated,1347
39023,2000,Patrick Buchanan,Not Designated,221
39023,2000,Harry Browne,Libertarian,202
39023,2000,John Hagelin,Natural Law,94
39023,2000,Howard Phillips,Not Designated,51
39139,2000,George W. Bush,Republican,30138
39139,2000,Albert Gore Jr.,Democratic,20572
39139,2000,Ralph Nader,Not Designated,1306
39139,2000,Patrick Buchanan,Not Designated,533
39139,2000,Harry Browne,Libertarian,120
39139,2000,Howard Phillips,Not Designated,57
39139,2000,John Hagelin,Natural Law,53
39109,2000,George W. Bush,Republican,26037
39109,2000,Albert Gore Jr.,Democratic,15584
39109,2000,Ralph Nader,Not Designated,879
39109,2000,Harry Browne,Libertarian,173
39109,2000,Patrick Buchanan,Not Designated,116
39109,2000,John Hagelin,Natural Law,37
39109,2000,Howard Phillips,Not Designated,15
39055,2000,George W. Bush,Republican,25417
39055,2000,Albert Gore Jr.,Democratic,15327
39055,2000,Ralph Nader,Not Designated,1405
39055,2000,Patrick Buchanan,Not Designated,236
39055,2000,Harry Browne,Libertarian,153
39055,2000,John Hagelin,Natural Law,38
39055,2000,Howard Phillips,Not Designated,24
39169,2000,George W. Bush,Republican,25901
39169,2000,Albert Gore Jr.,Democratic,14779
39169,2000,Ralph Nader,Not Designated,1171
39169,2000,Patrick Buchanan,Not Designated,398
39169,2000,Harry Browne,Libertarian,112
39169,2000,John Hagelin,Natural Law,44
39169,2000,Howard Phillips,Not Designated,31
39029,2000,George W. Bush,Republican,21804
39029,2000,Albert Gore Jr.,Democratic,20657
39029,2000,Ralph Nader,Not Designated,1217
39029,2000,Patrick Buchanan,Not Designated,557
39029,2000,Harry Browne,Libertarian,95
39029,2000,Howard Phillips,Not Designated,51
39029,2000,John Hagelin,Natural Law,46
39003,2000,George W. Bush,Republican,28647
39003,2000,Albert Gore Jr.,Democratic,13996
39003,2000,Ralph Nader,Not Designated,760
39003,2000,Patrick Buchanan,Not Designated,193
39003,2000,Harry Browne,Libertarian,134
39003,2000,John Hagelin,Natural Law,45
39003,2000,Howard Phillips,Not Designated,20
39157,2000,George W. Bush,Republican,19549
39157,2000,Albert Gore Jr.,Democratic,15879
39157,2000,Ralph Nader,Not Designated,1061
39157,2000,Patrick Buchanan,Not Designated,420
39157,2000,Harry Browne,Libertarian,95
39157,2000,John Hagelin,Natural Law,80
39157,2000,Howard Phillips,Not Designated,34
39007,2000,Albert Gore Jr.,Democratic,19831
39007,2000,George W. Bush,Republican,17940
39007,2000,Ralph Nader,Not Designated,1109
39007,2000,Patrick Buchanan,Not Designated,338
39007,2000,Harry Browne,Libertarian,141
39007,2000,John Hagelin,Natural Law,62
39007,2000,Howard Phillips,Not Designated,51
39043,2000,Albert Gore Jr.,Democratic,17732
39043,2000,George W. Bush,Republican,16105
39043,2000,Ralph Nader,Not Designated,872
39043,2000,Patrick Buchanan,Not Designated,205
39043,2000,Harry Browne,Libertarian,57
39043,2000,John Hagelin,Natural Law,31
39043,2000,Howard Phillips,Not Designated,13
39119,2000,George W. Bush,Republican,17995
39119,2000,Albert Gore Jr.,Democratic,13415
39119,2000,Ralph Nader,Not Designated,882
39119,2000,Patrick Buchanan,Not Designated,176
39119,2000,Harry Browne,Libertarian,79
39119,2000,John Hagelin,Natural Law,39
39119,2000,Howard Phillips,Not Designated,38
39063,2000,George W. Bush,Republican,20985
39063,2000,Albert Gore Jr.,Democratic,8798
39063,2000,Ralph Nader,Not Designated,592
39063,2000,Patrick Buchanan,Not Designated,119
39063,2000,Harry Browne,Libertarian,84
39063,2000,John Hagelin,Natural Law,21
39063,2000,Howard Phillips,Not Designated,18
39081,2000,Albert Gore Jr.,Democratic,17488
39081,2000,George W. Bush,Republican,15038
39081,2000,Patrick Buchanan,Not Designated,1048
39081,2000,Ralph Nader,Not Designated,897
39081,2000,Harry Browne,Libertarian,92
39081,2000,John Hagelin,Natural Law,39
39081,2000,Howard Phillips,Not Designated,34
39013,2000,Albert Gore Jr.,Democratic,15980
39013,2000,George W. Bush,Republican,12625
39013,2000,Ralph Nader,Not Designated,723
39013,2000,Patrick Buchanan,Not Designated,657
39013,2000,Harry Browne,Libertarian,91
39013,2000,John Hagelin,Natural Law,33
39013,2000,Howard Phillips,Not Designated,32
39145,2000,George W. Bush,Republican,15022
39145,2000,Albert Gore Jr.,Democratic,13997
39145,2000,Ralph Nader,Not Designated,590
39145,2000,Patrick Buchanan,Not Designated,159
39145,2000,Harry Browne,Libertarian,85
39145,2000,Howard Phillips,Not Designated,53
39145,2000,John Hagelin,Natural Law,39
39141,2000,George W. Bush,Republican,13706
39141,2000,Albert Gore Jr.,Democratic,11662
39141,2000,Ralph Nader,Not Designated,421
39141,2000,Patrick Buchanan,Not Designated,122
39141,2000,Harry Browne,Libertarian,60
39141,2000,John Hagelin,Natural Law,30
39141,2000,Howard Phillips,Not Designated,15
39167,2000,George W. Bush,Republican,15342
39167,2000,Albert Gore Jr.,Democratic,10383
39167,2000,Ralph Nader,Not Designated,571
39167,2000,Patrick Buchanan,Not Designated,108
39167,2000,Harry Browne,Libertarian,77
39167,2000,John Hagelin,Natural Law,22
39167,2000,Howard Phillips,Not Designated,12
39009,2000,Albert Gore Jr.,Democratic,13158
39009,2000,George W. Bush,Republican,9703
39009,2000,Ralph Nader,Not Designated,1663
39009,2000,Patrick Buchanan,Not Designated,743
39009,2000,Harry Browne,Libertarian,123
39009,2000,John Hagelin,Natural Law,31
39009,2000,Howard Phillips,Not Designated,26
39083,2000,George W. Bush,Republican,13393
39083,2000,Albert Gore Jr.,Democratic,7133
39083,2000,Ralph Nader,Not Designated,452
39083,2000,Patrick Buchanan,Not Designated,123
39083,2000,Harry Browne,Libertarian,76
39083,2000,John Hagelin,Natural Law,53
39083,2000,Howard Phillips,Not Designated,30
39143,2000,George W. Bush,Republican,13699
39143,2000,Albert Gore Jr.,Democratic,11146
39143,2000,Ralph Nader,Not Designated,587
39143,2000,Patrick Buchanan,Not Designated,157
39143,2000,Harry Browne,Libertarian,86
39143,2000,John Hagelin,Natural Law,39
39143,2000,Howard Phillips,Not Designated,30
39159,2000,George W. Bush,Republican,11502
39159,2000,Albert Gore Jr.,Democratic,5040
39159,2000,Ralph Nader,Not Designated,336
39159,2000,Patrick Buchanan,Not Designated,64
39159,2000,Harry Browne,Libertarian,50
39159,2000,Howard Phillips,Not Designated,21
39159,2000,John Hagelin,Natural Law,11
39087,2000,George W. Bush,Republican,12531
39087,2000,Albert Gore Jr.,Democratic,11307
39087,2000,Ralph Nader,Not Designated,402
39087,2000,Patrick Buchanan,Not Designated,124
39087,2000,Harry Browne,Libertarian,36
39087,2000,John Hagelin,Natural Law,28
39087,2000,Howard Phillips,Not Designated,24
39101,2000,George W. Bush,Republican,13617
39101,2000,Albert Gore Jr.,Democratic,10370
39101,2000,Ralph Nader,Not Designated,588
39101,2000,Patrick Buchanan,Not Designated,142
39101,2000,Harry Browne,Libertarian,46
